Stock,yr,ct,bt
arri_tru_e,2017,1756.280902,165.563958
Arri_tru_SAustralia,1995,2132.824342,129.2746114
Arri_tru_SAustralia,1996,2090.719088,108.0310881
Arri_tru_SAustralia,1997,2184.412635,100
Arri_tru_SAustralia,1998,2383.424966,117.357513
Arri_tru_SAustralia,1999,2431.031189,80.56994819
Arri_tru_SAustralia,2000,2256.233119,126.4248705
Arri_tru_SAustralia,2001,2238.840022,118.6528497
Arri_tru_SAustralia,2002,1941.326462,117.0984456
Arri_tru_SAustralia,2003,1754.786458,69.94818653
Arri_tru_SAustralia,2004,1520.404131,97.15025907
Arri_tru_SAustralia,2005,1667.78212,38.86010363
Arri_tru_SAustralia,2006,1733.675648,43.78238342
Arri_tru_SAustralia,2007,1631.386747,14.24870466
Arri_tru_SAustralia,2008,1470.297841,30.05181347
Arri_tru_SAustralia,2009,1415.032128,14.76683938
Arri_tru_SAustralia,2010,1702.654782,16.32124352
Arrowtooth flounder - Bering Sea / Aleutian Islands,1976,17258,152647
Arrowtooth flounder - Bering Sea / Aleutian Islands,1977,10340,146983
Arrowtooth flounder - Bering Sea / Aleutian Islands,1978,9126,153532
Arrowtooth flounder - Bering Sea / Aleutian Islands,1979,12921,165889
Arrowtooth flounder - Bering Sea / Aleutian Islands,1980,16528,172532
Arrowtooth flounder - Bering Sea / Aleutian Islands,1981,15402,167280
Arrowtooth flounder - Bering Sea / Aleutian Islands,1982,10366,154347
Arrowtooth flounder - Bering Sea / Aleutian Islands,1983,12572,141231
Arrowtooth flounder - Bering Sea / Aleutian Islands,1984,8507,125401
Arrowtooth flounder - Bering Sea / Aleutian Islands,1985,6702,116355
Arrowtooth flounder - Bering Sea / Aleutian Islands,1986,6463,115817
Arrowtooth flounder - Bering Sea / Aleutian Islands,1987,4373,123643
Arrowtooth flounder - Bering Sea / Aleutian Islands,1988,17991,139585
Arrowtooth flounder - Bering Sea / Aleutian Islands,1989,6575,148870
Arrowtooth flounder - Bering Sea / Aleutian Islands,1990,11752,168273
Arrowtooth flounder - Bering Sea / Aleutian Islands,1991,17559,188799
Arrowtooth flounder - Bering Sea / Aleutian Islands,1992,10707,211411
Arrowtooth flounder - Bering Sea / Aleutian Islands,1993,8369,244022
Arrowtooth flounder - Bering Sea / Aleutian Islands,1994,12904,285652
Arrowtooth flounder - Bering Sea / Aleutian Islands,1995,8356,327982
Arrowtooth flounder - Bering Sea / Aleutian Islands,1996,13189,369260
Arrowtooth flounder - Bering Sea / Aleutian Islands,1997,9422,395735
Arrowtooth flounder - Bering Sea / Aleutian Islands,1998,13713,411591
Arrowtooth flounder - Bering Sea / Aleutian Islands,1999,10240,412757
Arrowtooth flounder - Bering Sea / Aleutian Islands,2000,11907,409895
Arrowtooth flounder - Bering Sea / Aleutian Islands,2001,12652,403436
Arrowtooth flounder - Bering Sea / Aleutian Islands,2002,10670,397511
Arrowtooth flounder - Bering Sea / Aleutian Islands,2003,11928,398055
Arrowtooth flounder - Bering Sea / Aleutian Islands,2004,16366,404346
Arrowtooth flounder - Bering Sea / Aleutian Islands,2005,12819,413866
Arrowtooth flounder - Bering Sea / Aleutian Islands,2006,12098,434285
Arrowtooth flounder - Bering Sea / Aleutian Islands,2007,10724,461726
Arrowtooth flounder - Bering Sea / Aleutian Islands,2008,14745,491841
Arrowtooth flounder - Bering Sea / Aleutian Islands,2009,16445,517458
Arrowtooth flounder - Bering Sea / Aleutian Islands,2010,17467,537972
Arrowtooth flounder - Bering Sea / Aleutian Islands,2011,20141,551362
Arrowtooth flounder - Bering Sea / Aleutian Islands,2012,22325,556003
Arrowtooth flounder - Bering Sea / Aleutian Islands,2013,20537,553163
Arrowtooth flounder - Gulf of Alaska,1975,2776,NA
Arrowtooth flounder - Gulf of Alaska,1976,3045,NA
Arrowtooth flounder - Gulf of Alaska,1977,9449,718406
Arrowtooth flounder - Gulf of Alaska,1978,8409,711689
Arrowtooth flounder - Gulf of Alaska,1979,7579,704949
Arrowtooth flounder - Gulf of Alaska,1980,7848,697756
Arrowtooth flounder - Gulf of Alaska,1981,7433,689831
Arrowtooth flounder - Gulf of Alaska,1982,4639,683640
Arrowtooth flounder - Gulf of Alaska,1983,6331,683842
Arrowtooth flounder - Gulf of Alaska,1984,3457,688408
Arrowtooth flounder - Gulf of Alaska,1985,1539,700123
Arrowtooth flounder - Gulf of Alaska,1986,1221,713236
Arrowtooth flounder - Gulf of Alaska,1987,4963,721912
Arrowtooth flounder - Gulf of Alaska,1988,5138,723910
Arrowtooth flounder - Gulf of Alaska,1989,2584,728942
Arrowtooth flounder - Gulf of Alaska,1990,7706,747723
Arrowtooth flounder - Gulf of Alaska,1991,10034,778416
Arrowtooth flounder - Gulf of Alaska,1992,15970,818508
Arrowtooth flounder - Gulf of Alaska,1993,15559,857027
Arrowtooth flounder - Gulf of Alaska,1994,23560,895568
Arrowtooth flounder - Gulf of Alaska,1995,18428,923509
Arrowtooth flounder - Gulf of Alaska,1996,22583,948093
Arrowtooth flounder - Gulf of Alaska,1997,16319,962028
Arrowtooth flounder - Gulf of Alaska,1998,12975,974346
Arrowtooth flounder - Gulf of Alaska,1999,16207,979604
Arrowtooth flounder - Gulf of Alaska,2000,24252,973346
Arrowtooth flounder - Gulf of Alaska,2001,19964,957801
Arrowtooth flounder - Gulf of Alaska,2002,21231,950070
Arrowtooth flounder - Gulf of Alaska,2003,29994,952762
Arrowtooth flounder - Gulf of Alaska,2004,15304,966679
Arrowtooth flounder - Gulf of Alaska,2005,19770,1011570
Arrowtooth flounder - Gulf of Alaska,2006,27653,1062000
Arrowtooth flounder - Gulf of Alaska,2007,25494,1096690
Arrowtooth flounder - Gulf of Alaska,2008,29293,1112470
Arrowtooth flounder - Gulf of Alaska,2009,24937,1108960
Arrowtooth flounder - Gulf of Alaska,2010,24268,1101150
Arrowtooth flounder - Gulf of Alaska,2011,30903,1090360
Arrowtooth flounder - Gulf of Alaska,2012,20565,1066940
Arrowtooth flounder - Gulf of Alaska,2013,21612,1040800
Arrowtooth flounder - Gulf of Alaska,2014,36300,1002030
Arrowtooth flounder - Gulf of Alaska,2015,19056,942076
Arrowtooth flounder - Gulf of Alaska,2016,19835,895422
Arrowtooth flounder - Gulf of Alaska,2017,26866,854232
Arrowtooth flounder - Gulf of Alaska,2018,18873,817371
Arrowtooth flounder - Pacific Coast,1950,1183.80004882813,60485.80078125
Arrowtooth flounder - Pacific Coast,1951,1301.69995117188,60077
Arrowtooth flounder - Pacific Coast,1952,1391.40002441406,59644.1015625
Arrowtooth flounder - Pacific Coast,1953,1501.69995117188,59197.69921875
Arrowtooth flounder - Pacific Coast,1954,2438.5,58751
Arrowtooth flounder - Pacific Coast,1955,4333.7998046875,57627.5
Arrowtooth flounder - Pacific Coast,1956,4292.10009765625,55156.5
Arrowtooth flounder - Pacific Coast,1957,3293.30004882812,52812
Arrowtooth flounder - Pacific Coast,1958,3508.80004882812,51342.80078125
Arrowtooth flounder - Pacific Coast,1959,3551,49864.19921875
Arrowtooth flounder - Pacific Coast,1960,2728.5,48547.6015625
Arrowtooth flounder - Pacific Coast,1961,2317.30004882812,47929.1015625
Arrowtooth flounder - Pacific Coast,1962,3646.19995117187,47809.5
Arrowtooth flounder - Pacific Coast,1963,3323.89990234375,46863.69921875
Arrowtooth flounder - Pacific Coast,1964,3144.39990234375,46200.30078125
Arrowtooth flounder - Pacific Coast,1965,3213.60009765625,45768.8984375
Arrowtooth flounder - Pacific Coast,1966,2050.5,45354.3984375
Arrowtooth flounder - Pacific Coast,1967,2212,45802.8984375
Arrowtooth flounder - Pacific Coast,1968,1901.30004882813,46142
Arrowtooth flounder - Pacific Coast,1969,1926.40002441406,45906.3984375
Arrowtooth flounder - Pacific Coast,1970,1786.80004882813,43803.30078125
Arrowtooth flounder - Pacific Coast,1971,1565.90002441406,40471.5
Arrowtooth flounder - Pacific Coast,1972,1320.69995117188,36832.5
Arrowtooth flounder - Pacific Coast,1973,1271,33523.69921875
Arrowtooth flounder - Pacific Coast,1974,1207.30004882813,30955.19921875
Arrowtooth flounder - Pacific Coast,1975,1254.09997558594,29607.80078125
Arrowtooth flounder - Pacific Coast,1976,1633.90002441406,29721
Arrowtooth flounder - Pacific Coast,1977,1532.19995117188,30685.19921875
Arrowtooth flounder - Pacific Coast,1978,2701.30004882812,32357.400390625
Arrowtooth flounder - Pacific Coast,1979,3512.5,33722.5
Arrowtooth flounder - Pacific Coast,1980,2896.60009765625,35754.30078125
Arrowtooth flounder - Pacific Coast,1981,3368.30004882813,40029.19921875
Arrowtooth flounder - Pacific Coast,1982,5537.7998046875,42707.6015625
Arrowtooth flounder - Pacific Coast,1983,5360.2998046875,43103.19921875
Arrowtooth flounder - Pacific Coast,1984,5570.10009765625,46372
Arrowtooth flounder - Pacific Coast,1985,5648.5,52207.5
Arrowtooth flounder - Pacific Coast,1986,4351.7001953125,58295.80078125
Arrowtooth flounder - Pacific Coast,1987,5305.60009765625,63352.3984375
Arrowtooth flounder - Pacific Coast,1988,4647.2998046875,67122.3984375
Arrowtooth flounder - Pacific Coast,1989,6622.60009765625,71572.296875
Arrowtooth flounder - Pacific Coast,1990,8608.2001953125,75246.8984375
Arrowtooth flounder - Pacific Coast,1991,7745.7998046875,75629.703125
Arrowtooth flounder - Pacific Coast,1992,5717.2001953125,74145.703125
Arrowtooth flounder - Pacific Coast,1993,4766.2998046875,71599.3984375
Arrowtooth flounder - Pacific Coast,1994,4829.89990234375,69629.203125
Arrowtooth flounder - Pacific Coast,1995,3807.10009765625,69377.296875
Arrowtooth flounder - Pacific Coast,1996,3768.69995117187,67846.203125
Arrowtooth flounder - Pacific Coast,1997,3850,64311.69921875
Arrowtooth flounder - Pacific Coast,1998,4570.60009765625,60747.3984375
Arrowtooth flounder - Pacific Coast,1999,6989.2001953125,56233
Arrowtooth flounder - Pacific Coast,2000,4909.5,48582.19921875
Arrowtooth flounder - Pacific Coast,2001,3848.69995117187,42386.5
Arrowtooth flounder - Pacific Coast,2002,4255.5,37400.5
Arrowtooth flounder - Pacific Coast,2003,3640,35311.3984375
Arrowtooth flounder - Pacific Coast,2004,3447.30004882812,38400.1015625
Arrowtooth flounder - Pacific Coast,2005,6564.39990234375,41045.1015625
Arrowtooth flounder - Pacific Coast,2006,3652.69995117188,39913.6015625
Arrowtooth flounder - Pacific Coast,2007,4716.2001953125,39750.19921875
Arrowtooth flounder - Pacific Coast,2008,4365,37065.5
Arrowtooth flounder - Pacific Coast,2009,7936.2998046875,34123.69921875
Arrowtooth flounder - Pacific Coast,2010,4513.2001953125,29626.30078125
ars_9.10.11,2005,637.7,5.239
ars_9.10.11,2006,580.3,4.394
ars_9.10.11,2007,379,1.989
ars_9.10.11,2008,192.5,2.821
ars_9.10.11,2009,363.4,3.335
ars_9.10.11,2010,343.4,4.947
ars_9.10.11,2011,304,3.763
ars_9.10.11,2012,294.5,3.026
ars_9.10.11,2013,485.8,4.064
ars_9.10.11,2014,532,2.136
ars_9.10.11,2015,374.1,2.032
ars_9.10.11,2016,342.5,2.177
ars_9.10.11,2017,608.7,1.894
ars_9.10.11,2018,640.9,4.469
ars_9.10.11,2019,570,3.481
Atka mackerel - Bering Sea / Aleutian Islands,1977,21763,175110
Atka mackerel - Bering Sea / Aleutian Islands,1978,24249,181730
Atka mackerel - Bering Sea / Aleutian Islands,1979,23264,196520
Atka mackerel - Bering Sea / Aleutian Islands,1980,20488,231930
Atka mackerel - Bering Sea / Aleutian Islands,1981,19688,292660
Atka mackerel - Bering Sea / Aleutian Islands,1982,19874,323360
Atka mackerel - Bering Sea / Aleutian Islands,1983,11726,291800
Atka mackerel - Bering Sea / Aleutian Islands,1984,36055,254630
Atka mackerel - Bering Sea / Aleutian Islands,1985,37860,214690
Atka mackerel - Bering Sea / Aleutian Islands,1986,31990,180190
Atka mackerel - Bering Sea / Aleutian Islands,1987,30061,161420
Atka mackerel - Bering Sea / Aleutian Islands,1988,22084,160020
Atka mackerel - Bering Sea / Aleutian Islands,1989,17994,166520
Atka mackerel - Bering Sea / Aleutian Islands,1990,22206,178440
Atka mackerel - Bering Sea / Aleutian Islands,1991,26626,200590
Atka mackerel - Bering Sea / Aleutian Islands,1992,48532,227190
Atka mackerel - Bering Sea / Aleutian Islands,1993,66006,229810
Atka mackerel - Bering Sea / Aleutian Islands,1994,65360,200940
Atka mackerel - Bering Sea / Aleutian Islands,1995,81554,178580
Atka mackerel - Bering Sea / Aleutian Islands,1996,103942,159440
Atka mackerel - Bering Sea / Aleutian Islands,1997,65842,142250
Atka mackerel - Bering Sea / Aleutian Islands,1998,57097,131850
Atka mackerel - Bering Sea / Aleutian Islands,1999,56237,136920
Atka mackerel - Bering Sea / Aleutian Islands,2000,47230,133000
Atka mackerel - Bering Sea / Aleutian Islands,2001,61563,124600
Atka mackerel - Bering Sea / Aleutian Islands,2002,45288,160650
Atka mackerel - Bering Sea / Aleutian Islands,2003,54045,229910
Atka mackerel - Bering Sea / Aleutian Islands,2004,60562,285740
Atka mackerel - Bering Sea / Aleutian Islands,2005,62012,296850
Atka mackerel - Bering Sea / Aleutian Islands,2006,61895,269670
Atka mackerel - Bering Sea / Aleutian Islands,2007,58747,226520
Atka mackerel - Bering Sea / Aleutian Islands,2008,58082,195850
Atka mackerel - Bering Sea / Aleutian Islands,2009,72807,173980
Atka mackerel - Bering Sea / Aleutian Islands,2010,68647,172790
Atka mackerel - Bering Sea / Aleutian Islands,2011,51810,178590
Atka mackerel - Bering Sea / Aleutian Islands,2012,47825,167460
Atka mackerel - Bering Sea / Aleutian Islands,2013,23181,159640
Atka mackerel - Bering Sea / Aleutian Islands,2014,30947,163370
Atka mackerel - Bering Sea / Aleutian Islands,2015,53270,164480
Atka mackerel - Bering Sea / Aleutian Islands,2016,52511,171760
Atka mackerel - Bering Sea / Aleutian Islands,2017,64451,164630
Atka mackerel - Bering Sea / Aleutian Islands,2018,70394,137400
Atlantic cod - Georges Bank,1987,33395,6.96000003814697
Atlantic cod - Georges Bank,1988,45833,8.32800006866455
Atlantic cod - Georges Bank,1989,35309,8.97399997711182
Atlantic cod - Georges Bank,1990,43775,8.85099983215332
Atlantic cod - Georges Bank,1991,39700,8.02999973297119
Atlantic cod - Georges Bank,1992,30272,6.10699987411499
Atlantic cod - Georges Bank,1993,25513,3.8659999370575
Atlantic cod - Georges Bank,1994,15992,3.73200011253357
Atlantic cod - Georges Bank,1995,10133,4.66099977493286
Atlantic cod - Georges Bank,1996,9765,5.54199981689453
Atlantic cod - Georges Bank,1997,13226,5.73600006103516
Atlantic cod - Georges Bank,1998,9912,5.17500019073486
Atlantic cod - Georges Bank,1999,10770,5.07100009918213
Atlantic cod - Georges Bank,2000,10099,4.29899978637695
Atlantic cod - Georges Bank,2001,13457,3.91199994087219
Atlantic cod - Georges Bank,2002,11506,5.05800008773804
Atlantic cod - Georges Bank,2003,8898,6.57999992370606
Atlantic cod - Georges Bank,2004,5127,7.18200016021729
Atlantic cod - Georges Bank,2005,4352,6.01200008392334
Atlantic cod - Georges Bank,2006,4421,4.24700021743774
Atlantic cod - Georges Bank,2007,5705,3.26999998092651
Atlantic cod - Georges Bank,2008,5305,3.22300004959106
Atlantic cod - Georges Bank,2009,4744,3.22699999809265
Atlantic cod - Georges Bank,2010,4005,3.10700011253357
Atlantic cod - Georges Bank,2011,4421,3.13000011444092
Atlantic cod - Georges Bank,2012,2681,3.17499995231628
Atlantic cod - Georges Bank,2013,1828,3.0220000743866
Atlantic cod - Georges Bank,2014,2267,2.42799997329712
Atlantic cod - Georges Bank,2015,2380,2.91899991035461
Atlantic cod - Georges Bank,2016,2690,4
Atlantic cod - Georges Bank,2017,1782,4.26999998092651
Atlantic cod - Georges Bank,2018,1176,4.25600004196167
Atlantic herring - Northwestern Atlantic Coast,1967,305692,1352730
Atlantic herring - Northwestern Atlantic Coast,1968,477767,879319
Atlantic herring - Northwestern Atlantic Coast,1969,396798,558945
Atlantic herring - Northwestern Atlantic Coast,1970,321493,495252
Atlantic herring - Northwestern Atlantic Coast,1971,345828,309278
Atlantic herring - Northwestern Atlantic Coast,1972,280419,256642
Atlantic herring - Northwestern Atlantic Coast,1973,273553,421291
Atlantic herring - Northwestern Atlantic Coast,1974,229522,358470
Atlantic herring - Northwestern Atlantic Coast,1975,233459,234402
Atlantic herring - Northwestern Atlantic Coast,1976,144545,179914
Atlantic herring - Northwestern Atlantic Coast,1977,103585,107066
Atlantic herring - Northwestern Atlantic Coast,1978,111574,78307
Atlantic herring - Northwestern Atlantic Coast,1979,118876,72862
Atlantic herring - Northwestern Atlantic Coast,1980,112971,86845
Atlantic herring - Northwestern Atlantic Coast,1981,104702,75400
Atlantic herring - Northwestern Atlantic Coast,1982,70411,53084
Atlantic herring - Northwestern Atlantic Coast,1983,44613,70978
Atlantic herring - Northwestern Atlantic Coast,1984,55358,64660
Atlantic herring - Northwestern Atlantic Coast,1985,61216,72605
Atlantic herring - Northwestern Atlantic Coast,1986,68104,103420
Atlantic herring - Northwestern Atlantic Coast,1987,77277,150558
Atlantic herring - Northwestern Atlantic Coast,1988,87038,253638
Atlantic herring - Northwestern Atlantic Coast,1989,99954,189046
Atlantic herring - Northwestern Atlantic Coast,1990,94184,182758
Atlantic herring - Northwestern Atlantic Coast,1991,104739,302782
Atlantic herring - Northwestern Atlantic Coast,1992,124717,452094
Atlantic herring - Northwestern Atlantic Coast,1993,108452,442046
Atlantic herring - Northwestern Atlantic Coast,1994,85943,389308
Atlantic herring - Northwestern Atlantic Coast,1995,124433,366549
Atlantic herring - Northwestern Atlantic Coast,1996,133332,433942
Atlantic herring - Northwestern Atlantic Coast,1997,144651,310950
Atlantic herring - Northwestern Atlantic Coast,1998,128715,447860
Atlantic herring - Northwestern Atlantic Coast,1999,129497,414034
Atlantic herring - Northwestern Atlantic Coast,2000,125971,394747
Atlantic herring - Northwestern Atlantic Coast,2001,140785,411161
Atlantic herring - Northwestern Atlantic Coast,2002,105096,332243
Atlantic herring - Northwestern Atlantic Coast,2003,111480,264895
Atlantic herring - Northwestern Atlantic Coast,2004,115409,240243
Atlantic herring - Northwestern Atlantic Coast,2005,106793,307228
Atlantic herring - Northwestern Atlantic Coast,2006,116864,260012
Atlantic herring - Northwestern Atlantic Coast,2007,112462,196392
Atlantic herring - Northwestern Atlantic Coast,2008,91129,207711
Atlantic herring - Northwestern Atlantic Coast,2009,107587,139353
Atlantic herring - Northwestern Atlantic Coast,2010,79413,121661
Atlantic herring - Northwestern Atlantic Coast,2011,86155,185013
Atlantic herring - Northwestern Atlantic Coast,2012,87675,243767
Atlantic herring - Northwestern Atlantic Coast,2013,101622,210106
Atlantic herring - Northwestern Atlantic Coast,2014,95233,330492
Atlantic herring - Northwestern Atlantic Coast,2015,81350,264982
Atlantic herring - Northwestern Atlantic Coast,2016,67574,175698
Atlantic herring - Northwestern Atlantic Coast,2017,50250,141473
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1968,95773,621759
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1969,139800,854505
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1970,234526,967918
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1971,382578,1042578
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1972,419653,1134034
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1973,432608,814768
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1974,365179,620472
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1975,298466,509803
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1976,251412,377976
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1977,79955,359134
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1978,27878,379297
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1979,32675,352118
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1980,25385,346861
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1981,30808,300168
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1982,27546,305313
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1983,32554,360459
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1984,40649,393831
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1985,71616,583088
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1986,68837,525549
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1987,80398,411664
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1988,82483,338213
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1989,74180,326577
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1990,86423,258213
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1991,72238,245469
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1992,40580,177878
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1993,35928,158500
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1994,36971,122523
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1995,28418,113974
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1996,40322,104193
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1997,38920,100988
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1998,34376,97210
Atlantic mackerel - Gulf of Maine / Cape Hatteras,1999,31998,82218
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2000,25338,181497
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2001,39364,268593
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2002,62962,255991
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2003,80311,226488
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2004,111377,172130
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2005,99603,149476
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2006,112425,129322
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2007,79733,103390
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2008,53008,66969
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2009,65676,43732
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2010,49648,24001
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2011,13147,16899
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2012,12601,16837
Atlantic mackerel - Gulf of Maine / Cape Hatteras,2013,14360,18849
